Species	GenomeStatus	Strain	Segment	GenBank Accessions	Size	GC Content	Contig N50	CollectionDate	CollectionYear	IsolationCountry	GeographicGroup	HostName	HostCommonName	HostGroup
Phlebovirus riftense	Complete	2019/Sample-108	S	OR528951	1690	48.93491	1690	01/07/2019	2019	Gabon	Africa	Philantomba monticola		
Phlebovirus riftense	Complete	2019/Sample-166	S	OR528953	1690	49.053253	1690	06/07/2019	2019	Gabon	Africa	Cephalophorus callipygus		
Phlebovirus riftense	Complete	2019/Sample-120	S	OR528952	1681	48.602024	1681	02/07/2019	2019	Gabon	Africa	Philantomba monticola		
Phlebovirus riftense	Partial	250618	L	PP746415	6385	43.414253	6385	06/06/2018	2018	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	500618	L	PP746416	6384	43.890976	6384	12/06/2018	2018	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	K2	L	PP746417	6386	43.845913	6386	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	500618	M	PP746419	3863	45.66399	3863	12/06/2018	2018	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	250618	M	PP746418	3875	45.496773	3875	06/06/2018	2018	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	201601502	L	MG953421	6366	43.371033	6366	09/06/2016	2016	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	K2	M	PP746420	3874	45.6634	3874	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	500618	S	PP746422	1663	48.855907	1663	12/06/2018	2018	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	250618	S	PP746421	1670	49.090908	1670	06/06/2018	2018	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	K2	S	PP746423	1673	48.71795	1673	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	CML3	L	PP746424	6331	43.437057	6331	27/06/2018	2018	Kenya	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	J8	L	PP746426	6251	43.577026	6251	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	J10	L	PP746425	6232	43.549423	6232	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	J9	L	PP746427	6277	43.53991	6277	11/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	J9	M	PP746431	3840	45.712795	3840	11/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	J8	M	PP746430	3840	45.703125	3840	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	Sudan 85-2010	M	JQ820488	3885	45.714287	3885	2010-10	2010	Sudan	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	201601292	L	MG953422	6373	43.33909	6373	15/03/2016	2016	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	CML3	M	PP746428	3840	45.572918	3840	27/06/2018	2018	Kenya	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	J10	M	PP746429	3840	45.72694	3840	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	CML3	S	PP746432	1662	49.304295	1662	27/06/2018	2018	Kenya	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	J10	S	PP746433	1658	48.670376	1658	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	J8	S	PP746434	1658	48.703705	1658	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	J9	S	PP746435	1667	48.71638	1667	11/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	KEM-JC	L	PP746437	6268	43.514378	6268	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	KEM-BR	L	PP746436	6232	43.51852	6232	03/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	KEM-ND	L	PP746438	6232	43.408463	6232	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	KEM-BR	M	PP746439	3840	45.755474	3840	03/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	201601287	L	MG953423	6227	43.536213	6227	15/03/2016	2016	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	KEM-JC	M	PP746440	3840	45.67539	3840	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	KEM-ND	M	PP746441	3840	45.779984	3840	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	KEM-BR	S	PP746442	1636	49.272614	1636	03/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	KEM-JC	S	PP746443	1663	48.837208	1663	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	E358	L	PP746446	6399	43.397408	6399	10/02/1998	1998	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	KEM-ND	S	PP746444	1662	49.277107	1662	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	A-MO	L	PP746445	6391	43.49867	6391	01/11/2020	2020	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	MO-LE	L	PP746448	6387	43.510254	6387	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	HA-HAR	L	PP746447	6373	43.88828	6373	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	MSA	L	PP746449	6388	43.440826	6388	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	201601287	S	MG953424	1615	48.68421	1615	15/03/2016	2016	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	N12	L	PP746450	6391	43.561256	6391	01/02/2019	2019	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	NA-KOL	L	PP746451	6401	43.89939	6401	03/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SWA-ISI	L	PP746452	6396	43.417763	6396	01/11/2020	2020	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	E358	M	PP746454	3879	45.55298	3879	10/02/1998	1998	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	A-MO	M	PP746453	3875	45.574192	3875	01/11/2020	2020	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	MO-LE	M	PP746456	3877	45.67965	3877	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	HA-HAR	M	PP746455	3859	45.45219	3859	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	N12	M	PP746458	3869	45.748257	3869	01/02/2019	2019	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	MSA	M	PP746457	3875	45.6	3875	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	A-MO	S	PP746461	1684	49.465557	1684	01/11/2020	2020	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	201601292	S	MG953425	1675	48.841465	1675	15/03/2016	2016	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	NA-KOL	M	PP746459	3885	45.559845	3885	03/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SWA-ISI	M	PP746460	3873	45.701008	3873	01/11/2020	2020	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	HA-HAR	S	PP746463	1661	48.88621	1661	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	E358	S	PP746462	1689	49.02309	1689	10/02/1998	1998	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	N12	S	PP746466	1677	49.552773	1677	01/02/2019	2019	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	MO-LE	S	PP746464	1689	49.02309	1689	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	MSA	S	PP746465	1689	49.20071	1689	01/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SWA-ISI	S	PP746468	1689	49.43754	1689	01/11/2020	2020	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	NA-KOL	S	PP746467	1689	49.141502	1689	03/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	JU-KB	S	PP746471	1665	48.01512	1665	11/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	201601502	S	MG953426	1641	49.04025	1641	09/06/2016	2016	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	JU-KB	M	PP746470	3862	45.34949	3862	11/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	JU-KB	L	PP746469	6381	43.53034	6381	11/01/2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	227595	M	KF648851	680	45.294117	680	02/11/2012	2012	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	227598	M	KF648852	680	45.294117	680	02/11/2012	2012	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	227601	M	KF648853	680	45.294117	680	02/11/2012	2012	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	227602	M	KF648854	680	45.14706	680	02/11/2012	2012	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	227603	M	KF648855	680	45.14706	680	02/11/2012	2012	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	Sudan 86-2010	M	JQ820489	3883	45.660572	3883	2010-10	2010	Sudan	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	227608	M	KF648856	680	45.294117	680	02/11/2012	2012	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	227595	S	KF648857	581	46.299484	581	02/11/2012	2012	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	227598	S	KF648858	581	46.299484	581	02/11/2012	2012	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	227601	S	KF648859	581	46.299484	581	02/11/2012	2012	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	227602	S	KF648860	581	46.127365	581	02/11/2012	2012	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	227603	S	KF648861	581	46.127365	581	02/11/2012	2012	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	227608	S	KF648862	581	46.299484	581	02/11/2012	2012	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	201707024	L	MG972972	6321	43.46519	6321	21/11/2017	2017	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	201707024	M	MG972973	3852	45.508827	3852	21/11/2017	2017	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	201707024	S	MG972974	1644	49.330902	1644	21/11/2017	2017	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	Sudan 2V-2007	M	JQ820490	3871	45.64712	3871	2007	2007	Sudan	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	201707023	L	MG972975	6397	43.39534	6397	16/11/2017	2017	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	201707023	M	MG972976	3879	45.5272	3879	16/11/2017	2017	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	201707023	S	MG972977	1686	49.34757	1686	16/11/2017	2017	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	201707025	L	MG972978	6332	43.445988	6332	07/12/2017	2017	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	201707025	M	MG972979	3817	45.690334	3817	07/12/2017	2017	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	201707025	S	MG972980	1581	50.22138	1581	07/12/2017	2017	Uganda	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	H1 Chad 01		AJ504997	601	46.42263	601			Chad	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	H2 Chad 01		AJ504998	601	46.42263	601			Chad	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	211856	M	KF717588	680	45.294117	680	05/12/2010	2010	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	211857	M	KF717589	680	45.294117	680	05/12/2010	2010	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	Sudan 28-2010	M	JQ820491	3884	45.59732	3884	2010-10	2010	Sudan	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	211977	M	KF717590	680	44.264706	680	05/12/2010	2010	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	211856	S	KF717591	601	46.25624	601	05/12/2010	2010	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	211857	S	KF717592	601	46.42263	601	05/12/2010	2010	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	211977	S	KF717593	601	46.42263	601	05/12/2010	2010	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0212-08	S	GQ443126	627	47.049442	627	30/01/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0406-08	S	GQ443127	627	46.73046	627	20/02/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0413-08	S	GQ443128	627	47.049442	627	20/02/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0427-08	S	GQ443129	627	46.889954	627	22/02/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0428-08	S	GQ443130	627	46.889954	627	15/02/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0435-08	S	GQ443131	627	46.889954	627	22/02/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	Sudan 1-2007	S	JQ840745	1691	49.201656	1691	2007-10	2007	Sudan	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0437-08	S	GQ443132	627	46.889954	627	22/02/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0448-08	S	GQ443133	627	46.889954	627	26/02/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0449-08	S	GQ443134	627	46.889954	627	26/02/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0619-08	S	GQ443135	627	46.73046	627	09/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0682-08	S	GQ443136	627	46.889954	627	12/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0683-08	S	GQ443137	627	46.889954	627	12/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0684-08	S	GQ443138	627	46.889954	627	12/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0693-08	S	GQ443139	627	46.73046	627	11/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0776-08	S	GQ443140	627	46.889954	627	14/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0779-08	S	GQ443141	627	46.889954	627	16/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	Sudan B-2007	S	JQ840746	1690	48.994083	1690	2007	2007	Sudan	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0845-08	S	GQ443142	627	46.889954	627	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0846-08	S	GQ443143	627	46.889954	627	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0847-08	S	GQ443144	627	46.889954	627	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0848-08	S	GQ443145	627	46.889954	627	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0849-08	S	GQ443146	627	46.889954	627	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0850-08	S	GQ443147	627	46.73046	627	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0851-08	S	GQ443148	627	46.889954	627	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0852-08	S	GQ443149	627	46.889954	627	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0853-08	S	GQ443150	627	46.889954	627	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0854-08	S	GQ443151	627	46.889954	627	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0855-08	S	GQ443152	627	46.889954	627	24/03/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0856-08	S	GQ443153	627	46.889954	627	24/03/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0857-08	S	GQ443154	627	46.964855	627	23/03/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0859-08	S	GQ443155	627	46.889954	627	24/03/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0863-08	S	GQ443156	627	46.889954	627	25/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0878-08	S	GQ443157	627	46.889954	627	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0879-08	S	GQ443158	627	46.889954	627	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0889-08	S	GQ443159	627	46.889954	627	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0892-08	S	GQ443160	627	46.889954	627	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0895-08	S	GQ443161	627	46.889954	627	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0897-08	S	GQ443162	627	46.889954	627	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	1464-08	S	GQ443163	627	47.049442	627	28/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	1585-08	S	GQ443164	627	46.73046	627	13/04/2008	2008	Madagascar	Africa	Capra hircus	Goat	Nonhuman Mammal
Phlebovirus riftense	Partial	1586-08	S	GQ443165	627	46.73046	627	15/04/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	1627-08	S	GQ443166	627	46.889954	627	18/04/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	1695-08	S	GQ443167	627	46.73046	627	20/04/2008	2008	Madagascar	Africa	Ovis aries	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	1730-08	S	GQ443168	627	46.889954	627	25/04/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	2032-08	S	GQ443169	627	46.73046	627	25/04/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	2033-08	S	GQ443170	627	46.889954	627	29/04/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	2034-08	S	GQ443171	627	46.889954	627	23/04/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	6510-08	S	GQ443172	627	46.73046	627	28/11/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	6546-08	S	GQ443173	627	46.889954	627	29/11/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	6547-08	S	GQ443174	627	46.889954	627	01/12/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	6660-08	S	GQ443175	627	46.889954	627	12/12/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0212-08	L	GQ443176	564	41.84397	564	30/01/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0406-08	L	GQ443177	564	42.02128	564	20/02/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0413-08	L	GQ443178	564	41.84397	564	20/02/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0427-08	L	GQ443179	564	42.19858	564	22/02/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0428-08	L	GQ443180	564	42.19858	564	15/02/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0435-08	L	GQ443181	564	42.273533	564	22/02/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0448-08	L	GQ443182	564	42.19858	564	26/02/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0449-08	L	GQ443183	564	42.095913	564	26/02/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0619-08	L	GQ443184	564	41.84397	564	09/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0682-08	L	GQ443185	564	42.19858	564	12/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0683-08	L	GQ443186	564	42.19858	564	12/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0684-08	L	GQ443187	564	42.19858	564	12/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0693-08	L	GQ443188	564	42.19858	564	11/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0776-08	L	GQ443189	564	42.19858	564	14/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	RFV-Moz-Gob-T7-2014	M	KU645396	547	44.972576	547	2014-03	2014	Mozambique	Africa	Capra aegagrus hircus	Goat	Nonhuman Mammal
Phlebovirus riftense	Partial	0779-08	L	GQ443190	564	42.19858	564	16/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	RFV-Moz-Gob-T9-2014	M	KU645397	560	44.82143	560	2014-03	2014	Mozambique	Africa	Capra aegagrus hircus	Goat	Nonhuman Mammal
Phlebovirus riftense	Partial	0845-08	L	GQ443191	564	42.19858	564	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0846-08	L	GQ443192	564	42.19858	564	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0847-08	L	GQ443193	564	42.19858	564	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0848-08	L	GQ443194	564	42.19858	564	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0849-08	L	GQ443195	564	42.19858	564	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0851-08	L	GQ443196	564	42.19858	564	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0852-08	L	GQ443197	564	42.19858	564	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0853-08	L	GQ443198	564	42.19858	564	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0854-08	L	GQ443199	564	42.19858	564	23/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0855-08	L	GQ443200	564	42.19858	564	24/03/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0856-08	L	GQ443201	564	42.19858	564	24/03/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0859-08	L	GQ443202	564	42.19858	564	24/03/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	0863-08	L	GQ443203	564	41.84397	564	25/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0878-08	L	GQ443204	564	42.19858	564	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0879-08	L	GQ443205	564	41.84397	564	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0892-08	L	GQ443206	564	42.19858	564	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0895-08	L	GQ443207	564	42.19858	564	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	0897-08	L	GQ443208	564	41.84397	564	26/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	1464-08	L	GQ443209	564	42.375885	564	28/03/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	1585-08	L	GQ443210	564	41.666668	564	13/04/2008	2008	Madagascar	Africa	Capra hircus	Goat	Nonhuman Mammal
Phlebovirus riftense	Partial	1586-08	L	GQ443211	564	41.666668	564	15/04/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	1627-08	L	GQ443212	564	42.02128	564	18/04/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	1695-08	L	GQ443213	564	41.84397	564	20/04/2008	2008	Madagascar	Africa	Ovis aries	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	1730-08	L	GQ443214	564	42.02128	564	25/04/2008	2008	Madagascar	Africa	Bos taurus	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	2032-08	L	GQ443215	564	42.02128	564	25/05/2008	2008	Madagascar	Africa	Homo sapiens	Human	Human
